text,rumorID,tweetID,POS,NER,Category
بكل فخر صنع مصر  رامي السبيعي اول مصري واول عربي يفوز بمستر اولمبيا التاريخ مبروك لمصر والعرب بيجرامي,AuFIN_023,1340517478628208642,"['بكل_NOUN', 'فخر_NOUN', 'صنع_VERB', 'مصر_NOUN', 'رامي_X', 'السبيعي_X', 'اول_ADJ', 'مصري_ADJ', 'واول_ADJ', 'عربي_ADJ', 'يفوز_VERB', 'ب_ADP', 'مستر_NOUN', 'اولمبيا_X', 'التاريخ_NOUN', 'مبروك_ADJ', 'ل_ADP', 'مصر_NOUN', 'و_CCONJ', 'العرب_NOUN', 'بيجرامي_X']","['بكل_O', 'فخر_S-PER', 'صنع_O', 'مصر_S-LOC', 'رامي_B-PER', 'السبيعي_E-PER', 'اول_O', 'مصري_O', 'واول_O', 'عربي_O', 'يفوز_O', 'بمستر_B-PER', 'اولمبيا_E-PER', 'التاريخ_O', 'مبروك_O', 'لمصر_S-LOC', 'والعرب_O', 'بيجرامي_S-PER']",sports
خبر سار لجماهير الاهلي ان سبورت تختار احمد الطيب للتعليق علي مباراة الاهلي والدحيل افتتاح كاس العالم للاندية,AuFIN_024,1355061889122889729,"['خبر_NOUN', 'سار_ADJ', 'ل_ADP', 'جماهير_NOUN', 'الاهلي_X', 'ان_SCONJ', 'سبورت_X', 'تختار_VERB', 'احمد_X', 'الطيب_X', 'ل_ADP', 'التعليق_NOUN', 'علي_ADP', 'مباراة_NOUN', 'الاهلي_X', 'و_CCONJ', 'الدحيل_NOUN', 'افتتاح_NOUN', 'كاس_NOUN', 'العالم_NOUN', 'ل_ADP', 'الأندية_NOUN']","['خبر_O', 'سار_O', 'لجماهير_O', 'الاهلي_O', 'ان_O', 'سبورت_S-ORG', 'تختار_O', 'احمد_B-PER', 'الطيب_E-PER', 'للتعليق_O', 'علي_O', 'مباراة_O', 'الاهلي_O', 'والدحيل_O', 'افتتاح_O', 'كاس_O', 'العالم_O', 'للاندية_O']",sports
عاجل مؤمن زكريا يعلنها قليل سيعود لتدريبات النادي الاهلي يوم 1مارس ,AuFIN_025,1363856745303576579,"['عاجل_ADJ', 'مؤمن_ADJ', 'زكريا_X', 'يعلن_VERB', 'ها_PRON', 'قليل_ADJ', 'س_AUX', 'يعود_VERB', 'ل_ADP', 'تدريبات_NOUN', 'النادي_NOUN', 'الاهلي_X', 'يوم_NOUN', '1مارس_NOUN']","['عاجل_O', 'مؤمن_O', 'زكريا_O', 'يعلنها_O', 'قليل_O', 'سيعود_O', 'لتدريبات_O', 'النادي_O', 'الاهلي_O', 'يوم_O', '1مارس_O']",sports
توريس جوميز عضو مجلس إدارة مدريد النادي الاهلي المصري يسبق مدريد عدد البطولات القارية خلال القرن الحالي اصبح لدينا منافس قوي علي عدد الالقاب,AuFIN_026,1398597390744047619,"['توريس_X', 'جوميز_X', 'عضو_NOUN', 'مجلس_NOUN', 'إدارة_NOUN', 'مدريد_X', 'النادي_NOUN', 'الاهلي_X', 'المصري_ADJ', 'يسبق_VERB', 'مدريد_X', 'عدد_NOUN', 'البطولات_NOUN', 'القارية_ADJ', 'خلال_ADP', 'القرن_NOUN', 'الحالي_ADJ', 'اصبح_VERB', 'لدي_ADP', 'نا_PRON', 'منافس_NOUN', 'قوي_ADJ', 'علي_ADP', 'عدد_NOUN', 'الالقاب_NOUN']","['توريس_B-PER', 'جوميز_E-PER', 'عضو_O', 'مجلس_B-ORG', 'إدارة_I-ORG', 'مدريد_E-ORG', 'النادي_B-ORG', 'الاهلي_I-ORG', 'المصري_E-ORG', 'يسبق_O', 'مدريد_S-LOC', 'عدد_O', 'البطولات_O', 'القارية_O', 'خلال_O', 'القرن_O', 'الحالي_O', 'اصبح_O', 'لدينا_O', 'منافس_O', 'قوي_O', 'علي_O', 'عدد_O', 'الالقاب_O']",sports
إجبار الاسطورة كريستيانو إرتداء شارة دعم المثليين الليله امام المنتخب الفرنسي الدون كلمته كالعادة عاجل رونالدو رفض ارتداء شارة المثليين وقال انا مستعد لتلقي اي عقوبة باقي الأندية,AuFIN_027,1407787744332496901,"['إجبار_NOUN', 'الاسطورة_NOUN', 'كريستيانو_X', 'إرتداء_NOUN', 'شارة_NOUN', 'دعم_NOUN', 'المثليين_NOUN', 'الليله_X', 'امام_ADP', 'المنتخب_NOUN', 'الفرنسي_ADJ', 'الدون_X', 'كلمة_NOUN', 'ه_PRON', 'ك_ADP', 'العادة_NOUN', 'عاجل_X', 'رونالدو_X', 'رفض_VERB', 'ارتداء_NOUN', 'شارة_NOUN', 'المثليين_NOUN', 'و_CCONJ', 'قال_VERB', 'انا_X', 'مستعد_ADJ', 'ل_ADP', 'تلقي_NOUN', 'اي_ADJ', 'عقوبة_NOUN', 'باقي_ADJ', 'الأندية_NOUN']","['إجبار_O', 'الاسطورة_O', 'كريستيانو_S-PER', 'إرتداء_O', 'شارة_O', 'دعم_O', 'المثليين_O', 'الليله_O', 'امام_O', 'المنتخب_B-ORG', 'الفرنسي_E-ORG', 'الدون_O', 'كلمته_O', 'كالعادة_O', 'عاجل_O', 'رونالدو_S-PER', 'رفض_O', 'ارتداء_O', 'شارة_O', 'المثليين_O', 'وقال_O', 'انا_O', 'مستعد_O', 'لتلقي_O', 'اي_O', 'عقوبة_O', 'باقي_O', 'الأندية_O']",sports
عاجل إيقاف الحكم الجزائري مصطفي غربال بتهمه الرشوة نهائي دوري أبطال إفريقيا,AuFIN_028,1338041390173999104,"['عاجل_ADJ', 'إيقاف_NOUN', 'الحكم_NOUN', 'الجزائري_ADJ', 'مصطفي_X', 'غربال_X', 'ب_ADP', 'تهم_NOUN', 'ه_PRON', 'الرشوة_NOUN', 'نهائي_NOUN', 'دوري_NOUN', 'أبطال_NOUN', 'إفريقيا_X']","['عاجل_O', 'إيقاف_O', 'الحكم_O', 'الجزائري_O', 'مصطفي_B-PER', 'غربال_E-PER', 'بتهمه_O', 'الرشوة_O', 'نهائي_B-MISC', 'دوري_I-MISC', 'أبطال_I-MISC', 'إفريقيا_E-MISC']",sports
بيتيس قدموا عرضاً للتوقيع الحارس المصري محمد الشناوي نادي الأهلي المصري,AuFIN_029,1351816813257117696,"['بيتيس_X', 'قدموا_VERB', 'عرضاً_NOUN', 'ل_ADP', 'التوقيع_NOUN', 'الحارس_NOUN', 'المصري_ADJ', 'محمد_X', 'الشناوي_X', 'نادي_X', 'الأهلي_NOUN', 'المصري_ADJ']","['بيتيس_S-PER', 'قدموا_O', 'عرضاً_O', 'للتوقيع_O', 'الحارس_O', 'المصري_O', 'محمد_B-PER', 'الشناوي_E-PER', 'نادي_B-ORG', 'الأهلي_I-ORG', 'المصري_E-ORG']",sports
تريكة يبزق الحقيقة وجه الهالوينيون العرب  الهالوين,AuFIN_030,1455443535369494529,"['تريكة_X', 'يبزق_VERB', 'الحقيقة_NOUN', 'وجه_VERB', 'الهالوينيون_NOUN', 'العرب_ADJ', 'الهالوين_X']","['تريكة_O', 'يبزق_O', 'الحقيقة_O', 'وجه_O', 'الهالوينيون_B-PER', 'العرب_E-PER', 'الهالوين_S-PER']",sports
أعضاء مجلس الأمه الكويتي يوقعون ورقه ضد إتفاقية السلام الإمارات وإسرائيل وعرگة بالعگل النواب الشيعة والسلفين الشيعة ضد التطبيع والسلفين اسرائيل,AuFIN_031,1296416404581883905,"['أعضاء_NOUN', 'مجلس_NOUN', 'الأمه_NOUN', 'الكويتي_ADJ', 'يوقعون_VERB', 'و_CCONJ', 'رق_NOUN', 'ه_PRON', 'ضد_ADP', 'إتفاقية_NOUN', 'السلام_NOUN', 'الإمارات_NOUN', 'و_CCONJ', 'إسرائيل_NOUN', 'و_CCONJ', 'عر<UNK>ة_NOUN', 'ب_ADP', 'الع<UNK>ل_NOUN', 'النواب_NOUN', 'الشيعة_NOUN', 'و_CCONJ', 'السلفين_NOUN', 'الشيعة_NOUN', 'ضد_ADP', 'التطبيع_NOUN', 'و_CCONJ', 'السلفين_NOUN', 'اسرائيل_NOUN']","['أعضاء_O', 'مجلس_B-ORG', 'الأمه_I-ORG', 'الكويتي_E-ORG', 'يوقعون_O', 'ورقه_O', 'ضد_O', 'إتفاقية_O', 'السلام_O', 'الإمارات_O', 'وإسرائيل_S-LOC', 'وعرگة_O', 'بالعگل_O', 'النواب_O', 'الشيعة_S-PER', 'والسلفين_O', 'الشيعة_S-PER', 'ضد_O', 'التطبيع_O', 'والسلفين_O', 'اسرائيل_S-LOC']",politics
الولايات المتحدة توافق بيع الكويت 4 طائرات اباتشي 4 مليار والله تسقطون قروض للكويتين افضل 4 طائرات  تحمينا مثلا وسعرها عالى ليش شارينهم طيارين الأمريكين او شنو  اسقاطالقروضلليوم752,AuFIN_032,1344295131764162561,"['الولايات_NOUN', 'المتحدة_ADJ', 'توافق_VERB', 'بيع_NOUN', 'الكويت_NOUN', '4_NUM', 'طائرات_NOUN', 'اباتشي_X', '4_NUM', 'مليار_NUM', 'و_CCONJ', 'اللٰه_NOUN', 'تسقطون_VERB', 'قروض_X', 'ل_ADP', 'الكويتين_NOUN', 'افضل_ADJ', '4_NUM', 'طائرات_NOUN', 'تحمي_VERB', 'نا_PRON', 'مثلا_NOUN', 'و_CCONJ', 'سعر_NOUN', 'ها_PRON', 'عالى_ADJ', 'ليش_X', 'شارين_X', 'هم_PRON', 'طيارين_NOUN', 'الأمريكين_ADJ', 'او_CCONJ', 'شنو_X', 'اسقاطالقروضلليو_X', 'م_X', '752_NUM']","['الولايات_B-LOC', 'المتحدة_E-LOC', 'توافق_O', 'بيع_O', 'الكويت_S-LOC', '4_O', 'طائرات_O', 'اباتشي_O', '4_O', 'مليار_O', 'والله_O', 'تسقطون_O', 'قروض_O', 'للكويتين_O', 'افضل_O', '4_O', 'طائرات_O', 'تحمينا_O', 'مثلا_O', 'وسعرها_O', 'عالى_O', 'ليش_O', 'شارينهم_O', 'طيارين_O', 'الأمريكين_S-PER', 'او_O', 'شنو_O', 'اسقاطالقروضلليو_O', 'م_O', '752_O']",politics
البرادعي بيتحدث جديد إمتلاك مصر للسلاح النووى بمحطة الضبعة يعد إنتهاكا واضحا للمعايير الدولية ويجب إيقافه,AuFIN_033,1371053837063180293,"['البرادعي_X', 'ب_ADP', 'يتحدث_VERB', 'جديد_ADJ', 'إمتلاك_NOUN', 'مصر_NOUN', 'ل_ADP', 'السلاح_NOUN', 'النووى_ADJ', 'ب_ADP', 'محطة_NOUN', 'الضبعة_NOUN', 'يعد_VERB', 'إنتهاكا_NOUN', 'واضحا_ADJ', 'ل_ADP', 'المعايير_NOUN', 'الدولية_ADJ', 'و_CCONJ', 'يجب_VERB', 'إيقافه_PRON']","['البرادعي_S-PER', 'بيتحدث_O', 'جديد_O', 'إمتلاك_O', 'مصر_S-LOC', 'للسلاح_O', 'النووى_O', 'بمحطة_O', 'الضبعة_O', 'يعد_O', 'إنتهاكا_O', 'واضحا_O', 'للمعايير_O', 'الدولية_O', 'ويجب_O', 'إيقافه_O']",politics
تعينه نائب رئيس الجمعية الدستورية القطرية الرئيس قيس سعيد يقسم اليمين امام صاحبة السمو الشيخة موزة المسند فى عاصمة قطر الدوحة,AuFIN_034,1329019940435849217,"['تعين_VERB', 'ه_PRON', 'نائب_NOUN', 'رئيس_NOUN', 'الجمعية_NOUN', 'الدستورية_ADJ', 'القطرية_ADJ', 'الرئيس_NOUN', 'قيس_X', 'سعيد_X', 'يقسم_VERB', 'اليمين_NOUN', 'امام_ADP', 'صاحبة_NOUN', 'السمو_NOUN', 'الشيخة_NOUN', 'موزة_X', 'المسند_X', 'فى_ADP', 'عاصمة_NOUN', 'قطر_NOUN', 'الدوحة_NOUN']","['تعينه_O', 'نائب_O', 'رئيس_O', 'الجمعية_B-ORG', 'الدستورية_I-ORG', 'القطرية_E-ORG', 'الرئيس_O', 'قيس_B-PER', 'سعيد_E-PER', 'يقسم_O', 'اليمين_O', 'امام_O', 'صاحبة_O', 'السمو_O', 'الشيخة_O', 'موزة_B-PER', 'المسند_E-PER', 'فى_O', 'عاصمة_O', 'قطر_S-LOC', 'الدوحة_S-LOC']",politics
70 خالد مشعل نشكر السيد أردوغان علي التطبيع المثمر العدو الصهيوني سيسفر فتح قناة اتصال قوية للحركة العدو فك جزئي للحصار عليها اقامة علاقات الامارات واسرائيل مكافئة محانية للاحتلال الاسرائيلي حماس منظمة ارهابية فارسية لايعنيها عدوة القضية الفلسطينية,AuFIN_035,1293965899972706307,"['70_NUM', 'خالد_X', 'مشعل_X', 'نشكر_X', 'السيد_NOUN', 'أردوغان_X', 'علي_ADP', 'التطبيع_NOUN', 'المثمر_ADJ', 'العدو_NOUN', 'الصهيوني_ADJ', 'س_AUX', 'يسفر_VERB', 'فتح_NOUN', 'قناة_NOUN', 'اتصال_NOUN', 'قوية_ADJ', 'ل_ADP', 'الحركة_NOUN', 'العدو_NOUN', 'فك_X', 'جزئي_ADJ', 'ل_ADP', 'الحصار_NOUN', 'علي_ADP', 'ها_PRON', 'اقامة_NOUN', 'علاقات_NOUN', 'الامارات_NOUN', 'و_CCONJ', 'إسرائيل_NOUN', 'مكافئة_X', 'محانية_ADJ', 'ل_ADP', 'الاحتلال_NOUN', 'الاسرائيلي_ADJ', 'حماس_X', 'منظمة_NOUN', 'ارهابية_ADJ', 'فارسية_ADJ', 'ل_CCONJ', 'أيعني_VERB', 'ها_PRON', 'عدوة_NOUN', 'القضية_NOUN', 'الفلسطينية_ADJ']","['70_O', 'خالد_B-PER', 'مشعل_E-PER', 'نشكر_O', 'السيد_B-PER', 'أردوغان_E-PER', 'علي_O', 'التطبيع_O', 'المثمر_O', 'العدو_O', 'الصهيوني_O', 'سيسفر_S-PER', 'فتح_O', 'قناة_O', 'اتصال_O', 'قوية_O', 'للحركة_O', 'العدو_O', 'فك_O', 'جزئي_O', 'للحصار_O', 'عليها_O', 'اقامة_O', 'علاقات_O', 'الامارات_S-LOC', 'واسرائيل_S-LOC', 'مكافئة_O', 'محانية_O', 'للاحتلال_O', 'الاسرائيلي_O', 'حماس_O', 'منظمة_B-ORG', 'ارهابية_I-ORG', 'فارسية_E-ORG', 'لايعنيها_O', 'عدوة_O', 'القضية_O', 'الفلسطينية_O']",politics
إسماعيل هنية عبر تويتر أهلنا وحبايبنا عُمان الكويت قطر منّا مليون حُب وتحيّة وتقدير واحترام لأصلكم الطيّب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم يتجزّأ غزهتقاوم غزةالعزة القدسعاصمةفلسطينالأبدية بوابةالأخبار,AuFIN_036,1392202007008665612,"['إسماعيل_X', 'هنية_X', 'عبر_ADP', 'تويتر_NOUN', 'أهل_NOUN', 'نا_PRON', 'و_CCONJ', 'حبايب_NOUN', 'نا_PRON', 'عُمان_X', 'الكويت_NOUN', 'قطر_NOUN', 'منّا_DET', 'مليون_NUM', 'حُب_NOUN', 'و_CCONJ', 'تحية_NOUN', 'و_CCONJ', 'تقدير_NOUN', 'و_CCONJ', 'احترام_NOUN', 'ل_ADP', 'أصلكم_PRON', 'الطيّب_ADJ', 'و_CCONJ', 'دين_NOUN', 'كم_PRON', 'و_CCONJ', 'نخوة_NOUN', 'كم_PRON', 'و_CCONJ', 'شهامة_NOUN', 'كم_PRON', 'و_CCONJ', 'أخلاق_NOUN', 'كم_PRON', 'و_CCONJ', 'مبدأ_NOUN', 'كم_PRON', 'يتجزّأ_VERB', 'غزهتقاوم_NOUN', 'غزة_NOUN', 'العزة_X', 'القدسعاصمة_X', 'فلسطينالأبدية_X', 'بوابة_NOUN', 'الأخبار_NOUN']","['إسماعيل_B-PER', 'هنية_E-PER', 'عبر_O', 'تويتر_O', 'أهلنا_O', 'وحبايبنا_O', 'عُمان_O', 'الكويت_S-LOC', 'قطر_O', 'منّا_O', 'مليون_O', 'حُب_O', 'وتحيّة_O', 'وتقدير_O', 'واحترام_O', 'لأصلكم_O', 'الطيّب_O', 'ودينكم_O', 'ونخوتكم_O', 'وشهامتكم_O', 'وأخلاقكم_O', 'ومبدأكم_O', 'يتجزّأ_O', 'غزهتقاوم_O', 'غزة_S-LOC', 'العزة_O', 'القدسعاصمة_O', 'فلسطينالأبدية_S-LOC', 'بوابة_O', 'الأخبار_O']",politics
المعارضة الأردنية تحصل صورة مسربة للأمير حمزة شقيق ملك الأردن مكبل اليدين الظهر داخل معتقله قاعدة عسكرية جوية ● الصورة طلبتها والدته ليزا الحلبي للتأكد بأنه بخير,AuFIN_037,1428304625329913867,"['المعارضة_NOUN', 'الأردنية_ADJ', 'تحصل_VERB', 'صورة_NOUN', 'مسربة_ADJ', 'ل_ADP', 'الأمير_NOUN', 'حمزة_X', 'شقيق_NOUN', 'ملك_NOUN', 'الأردن_NOUN', 'مكبل_ADJ', 'اليدين_NOUN', 'الظهر_NOUN', 'داخل_ADP', 'معتقل_NOUN', 'ه_PRON', 'قاعدة_NOUN', 'عسكرية_ADJ', 'جوية_ADJ', '●_ADP', 'الصورة_NOUN', 'طلبة_NOUN', 'ها_PRON', 'والدة_NOUN', 'ه_PRON', 'ليزا_X', 'الحلبي_X', 'ل_ADP', 'التأكد_NOUN', 'ب_ADP', 'أن_SCONJ', 'ه_PRON', 'بخير_ADJ']","['المعارضة_B-ORG', 'الأردنية_E-ORG', 'تحصل_O', 'صورة_O', 'مسربة_O', 'للأمير_O', 'حمزة_B-PER', 'شقيق_E-PER', 'ملك_O', 'الأردن_S-LOC', 'مكبل_O', 'اليدين_O', 'الظهر_O', 'داخل_O', 'معتقله_O', 'قاعدة_O', 'عسكرية_O', 'جوية_O', '●_O', 'الصورة_O', 'طلبتها_O', 'والدته_O', 'ليزا_B-PER', 'الحلبي_E-PER', 'للتأكد_O', 'بأنه_O', 'بخير_O']",politics
ماكرون لسكاي نيوز زيارتي للسيدة فيروز ليلة امس وزيارة محمية ارز جاج تحققت محبة قسم كبير الشعب اللبناني لرئيس جمهوريتهم اخبرتني فيروز تقديرها ومحبتها للرئيس ومشروع الاصلاح يريد تنفيذه رئيس الجمهورية اني احيي رئيس الجمهورية جهوده وصبره,AuFIN_038,1300775894395617280,"['ماكرون_X', 'ل_ADP', 'سكاي_X', 'نيوز_X', 'زيارتي_NOUN', 'ل_ADP', 'السيدة_NOUN', 'فيروز_X', 'ليلة_NOUN', 'امس_ADV', 'و_CCONJ', 'زيارة_NOUN', 'محمية_NOUN', 'ارز_X', 'جاج_X', 'تحققت_VERB', 'محبة_NOUN', 'قسم_NOUN', 'كبير_ADJ', 'الشعب_NOUN', 'اللبناني_ADJ', 'ل_ADP', 'رئيس_NOUN', 'جمهورية_NOUN', 'هم_PRON', 'اخبرتني_X', 'ف_CCONJ', 'يروز_VERB', 'تقدير_NOUN', 'ها_PRON', 'و_CCONJ', 'محبة_NOUN', 'ها_PRON', 'ل_ADP', 'الرئيس_NOUN', 'و_CCONJ', 'مشروع_NOUN', 'الاصلاح_NOUN', 'يريد_VERB', 'تنفيذ_NOUN', 'ه_PRON', 'رئيس_NOUN', 'الجمهورية_NOUN', 'اني_X', 'احيي_X', 'رئيس_NOUN', 'الجمهورية_NOUN', 'جهوده_X', 'وصبره_X']","['ماكرون_S-PER', 'لسكاي_B-PER', 'نيوز_E-PER', 'زيارتي_O', 'للسيدة_O', 'فيروز_S-PER', 'ليلة_O', 'امس_O', 'وزيارة_O', 'محمية_O', 'ارز_B-PER', 'جاج_E-PER', 'تحققت_O', 'محبة_O', 'قسم_O', 'كبير_O', 'الشعب_O', 'اللبناني_O', 'لرئيس_O', 'جمهوريتهم_O', 'اخبرتني_O', 'فيروز_O', 'تقديرها_O', 'ومحبتها_O', 'للرئيس_O', 'ومشروع_O', 'الاصلاح_O', 'يريد_O', 'تنفيذه_O', 'رئيس_O', 'الجمهورية_O', 'اني_O', 'احيي_O', 'رئيس_O', 'الجمهورية_O', 'جهوده_O', 'وصبره_O']",politics
أنباء مرور صاروخ الأجواء الكويتية قادم الجانب العراقي,AuFIN_039,1304057985413591040,"['أنباء_NOUN', 'مرور_NOUN', 'صاروخ_NOUN', 'الأجواء_NOUN', 'الكويتية_ADJ', 'قادم_ADJ', 'الجانب_NOUN', 'العراقي_ADJ']","['أنباء_O', 'مرور_O', 'صاروخ_O', 'الأجواء_O', 'الكويتية_O', 'قادم_O', 'الجانب_O', 'العراقي_O']",politics
القدسعاصمةفلسطينالأبدية كندا تقول القدس عاصمة فلسطين حاجة الاتنين تجيبوا كندا تحكمنا نروح احنا نرجعش,AuFIN_040,938526354907201539,"['القدسعاصمة_NOUN', 'فلسطينالأبدية_ADJ', 'كندا_X', 'تقول_VERB', 'القدس_NOUN', 'عاصمة_NOUN', 'فلسطين_NOUN', 'حاجة_NOUN', 'الاتنين_X', 'تجيبوا_X', 'كندا_X', 'تحكم_VERB', 'نا_PRON', 'نروح_X', 'احنا_X', 'نرجعش_X']","['القدسعاصمة_O', 'فلسطينالأبدية_S-LOC', 'كندا_S-LOC', 'تقول_O', 'القدس_S-LOC', 'عاصمة_O', 'فلسطين_S-LOC', 'حاجة_O', 'الاتنين_O', 'تجيبوا_O', 'كندا_S-LOC', 'تحكمنا_O', 'نروح_O', 'احنا_O', 'نرجعش_O']",politics
اخواني واخواتي واحده عندهم اعراض شاكي ان ده ممكن يكون كورونا ده إختبار مبدئي لتشخيص حالتك أونلاين تقدر تطمن علي نفسك أعراض الكورونا وإنت بيتك وده اللينك بكل تأكيد الاختبار للتقييم المبدئي فقط,AuFIN_041,1265909092205420544,"['اخواني_X', 'و_CCONJ', 'أخواتي_NOUN', 'و_CCONJ', 'أحد_NOUN', 'ه_PRON', 'عند_ADP', 'هم_PRON', 'اعراض_X', 'شاكي_X', 'ان_SCONJ', 'د_VERB', 'ه_PRON', 'ممكن_ADJ', 'يكون_VERB', 'كورونا_X', 'ده_X', 'إختبار_NOUN', 'مبدئي_ADJ', 'ل_ADP', 'تشخيص_NOUN', 'حالة_NOUN', 'ك_PRON', 'أونلاين_X', 'تقدر_VERB', 'تطمن_VERB', 'علي_ADP', 'نفس_NOUN', 'ك_PRON', 'أعراض_NOUN', 'الكورونا_X', 'و_CCONJ', 'إنت_PRON', 'ب_ADP', 'يتك_NOUN', 'وده_X', 'اللينك_NOUN', 'ب_ADP', 'كل_NOUN', 'تأكيد_NOUN', 'الاختبار_NOUN', 'ل_ADP', 'التقييم_NOUN', 'المبدئي_ADJ', 'فقط_ADV']","['اخواني_O', 'واخواتي_O', 'واحده_O', 'عندهم_O', 'اعراض_O', 'شاكي_O', 'ان_O', 'ده_O', 'ممكن_O', 'يكون_O', 'كورونا_O', 'ده_O', 'إختبار_O', 'مبدئي_O', 'لتشخيص_O', 'حالتك_O', 'أونلاين_O', 'تقدر_O', 'تطمن_O', 'علي_O', 'نفسك_O', 'أعراض_O', 'الكورونا_S-MISC', 'وإنت_O', 'بيتك_O', 'وده_O', 'اللينك_O', 'بكل_O', 'تأكيد_O', 'الاختبار_O', 'للتقييم_O', 'المبدئي_O', 'فقط_O']",health
التطعيم مؤامرة نتفق أنه علامة استفهام فشركة زين للاتصالات الكويت ارتكبت خطأً كبيراً يوجب التصحيح سريعاً مليونينورنجمهردكتورهيومي الرياضالان,AuFIN_042,1377274435221262337,"['التطعيم_NOUN', 'مؤامرة_NOUN', 'نتفق_X', 'أن_SCONJ', 'ه_PRON', 'علامة_NOUN', 'استفهام_NOUN', 'ف_CCONJ', 'شركة_NOUN', 'زين_X', 'ل_ADP', 'الاتصالات_NOUN', 'الكويت_NOUN', 'ارتكبت_VERB', 'خطأً_NOUN', 'كبيراً_ADJ', 'يوجب_VERB', 'التصحيح_NOUN', 'سريعاً_ADJ', 'مليونينورنجمهردكتورهيومي_X', 'الرياضالان_NOUN']","['التطعيم_O', 'مؤامرة_O', 'نتفق_O', 'أنه_O', 'علامة_O', 'استفهام_O', 'فشركة_O', 'زين_O', 'للاتصالات_O', 'الكويت_S-LOC', 'ارتكبت_O', 'خطأً_O', 'كبيراً_O', 'يوجب_O', 'التصحيح_O', 'سريعاً_O', 'مليونينورنجمهردكتورهيومي_O', 'الرياضالان_O']",health
انباء تسجيل إصابة بالفطر الأسود السلالة الهندية محافظة البصرة,AuFIN_043,1398996681081901060,"['انباء_NOUN', 'تسجيل_NOUN', 'إصابة_NOUN', 'ب_ADP', 'الفطر_NOUN', 'الأسود_ADJ', 'السلالة_NOUN', 'الهندية_ADJ', 'محافظة_NOUN', 'البصرة_NOUN']","['انباء_O', 'تسجيل_O', 'إصابة_O', 'بالفطر_O', 'الأسود_O', 'السلالة_O', 'الهندية_O', 'محافظة_O', 'البصرة_S-LOC']",health
